   1.0000000e+00   1.8691626e-01   5.1921600e-01   8.4306382e-01   8.2034508e-01   9.9792376e-01   9.8267782e-01   7.3204397e-01   8.8533112e-01   9.4229731e-01   9.7745072e-01   1.9311327e-01   5.6198853e-01   5.8427472e-01
   1.8691626e-01   1.0000000e+00   8.7557859e-01   1.9806662e-03   4.0144258e-04   2.0378091e-01   2.9866028e-01   6.1688146e-01   1.4913803e-02   1.5395921e-01   1.1396042e-01   9.4579307e-01   8.4775709e-01   8.3140322e-01
   5.1921600e-01   8.7557859e-01   1.0000000e+00   1.5151721e-01   1.3287384e-01   5.3795440e-01   6.4734883e-01   8.8024280e-01   2.1425638e-01   4.6649908e-01   4.1893126e-01   8.5290966e-01   9.9539330e-01   9.9350789e-01
   8.4306382e-01   1.9806662e-03   1.5151721e-01   1.0000000e+00   9.9714641e-01   8.2953003e-01   7.3809419e-01   3.6680753e-01   9.6225963e-01   8.1482402e-01   8.9095657e-01   3.2331634e-03   1.8525669e-01   2.0269814e-01
   8.2034508e-01   4.0144258e-04   1.3287384e-01   9.9714641e-01   1.0000000e+00   8.0859801e-01   7.1235535e-01   3.4113583e-01   9.4409940e-01   7.9322282e-01   8.6903679e-01   7.1905599e-04   1.6611487e-01   1.8260145e-01
   9.9792376e-01   2.0378091e-01   5.3795440e-01   8.2953003e-01   8.0859801e-01   1.0000000e+00   9.8664872e-01   7.4658653e-01   8.6232350e-01   9.3614203e-01   9.6666393e-01   2.0411106e-01   5.8332706e-01   6.0505391e-01
   9.8267782e-01   2.9866028e-01   6.4734883e-01   7.3809419e-01   7.1235535e-01   9.8664872e-01   1.0000000e+00   8.2425600e-01   7.9491760e-01   9.1506931e-01   9.3329125e-01   3.0127001e-01   6.8838008e-01   7.0907890e-01
   7.3204397e-01   6.1688146e-01   8.8024280e-01   3.6680753e-01   3.4113583e-01   7.4658653e-01   8.2425600e-01   1.0000000e+00   4.3348296e-01   7.2859083e-01   6.5418038e-01   6.6681033e-01   8.9462365e-01   9.0351279e-01
   8.8533112e-01   1.4913803e-02   2.1425638e-01   9.6225963e-01   9.4409940e-01   8.6232350e-01   7.9491760e-01   4.3348296e-01   1.0000000e+00   8.4766603e-01   9.3191641e-01   2.4669532e-02   2.4483441e-01   2.6504297e-01
   9.4229731e-01   1.5395921e-01   4.6649908e-01   8.1482402e-01   7.9322282e-01   9.3614203e-01   9.1506931e-01   7.2859083e-01   8.4766603e-01   1.0000000e+00   9.5373934e-01   1.8434797e-01   5.0003172e-01   5.2098002e-01
   9.7745072e-01   1.1396042e-01   4.1893126e-01   8.9095657e-01   8.6903679e-01   9.6666393e-01   9.3329125e-01   6.5418038e-01   9.3191641e-01   9.5373934e-01   1.0000000e+00   1.2808268e-01   4.5472309e-01   4.7716181e-01
   1.9311327e-01   9.4579307e-01   8.5290966e-01   3.2331634e-03   7.1905597e-04   2.0411106e-01   3.0127001e-01   6.6681033e-01   2.4669532e-02   1.8434797e-01   1.2808268e-01   1.0000000e+00   8.1226526e-01   7.9913440e-01
   5.6198853e-01   8.4775709e-01   9.9539330e-01   1.8525669e-01   1.6611487e-01   5.8332706e-01   6.8838008e-01   8.9462365e-01   2.4483441e-01   5.0003172e-01   4.5472309e-01   8.1226526e-01   1.0000000e+00   9.9945171e-01
   5.8427472e-01   8.3140322e-01   9.9350789e-01   2.0269814e-01   1.8260145e-01   6.0505391e-01   7.0907890e-01   9.0351279e-01   2.6504297e-01   5.2098002e-01   4.7716181e-01   7.9913440e-01   9.9945171e-01   1.0000000e+00
