   1.0000000e+00   2.4069245e-01   2.2132539e-01   1.6240370e-01   9.6815626e-02   1.1301825e-01   1.3263802e-01   5.2653641e-02   3.3635913e-01   7.6998633e-02   1.8584651e-01   4.1168267e-02   2.3980216e-01   1.9345421e-01
   2.4069245e-01   1.0000000e+00   9.9814018e-01   8.6199633e-01   6.9609898e-01   9.2475440e-01   7.7381712e-01   6.5613750e-02   4.4965948e-01   1.5115744e-01   2.6880886e-01   1.3306612e-02   8.6586725e-01   8.3819301e-01
   2.2132539e-01   9.9814018e-01   1.0000000e+00   8.6038984e-01   6.9499070e-01   9.2734203e-01   7.7018519e-01   6.5705006e-02   4.6334909e-01   1.5079857e-01   2.6943526e-01   1.2188482e-02   8.6556161e-01   8.3909078e-01
   1.6240370e-01   8.6199633e-01   8.6038984e-01   1.0000000e+00   9.5814262e-01   8.0562945e-01   6.6128579e-01   6.1649435e-02   4.2381945e-01   1.2128840e-01   2.2777678e-01   1.0571833e-02   8.2123357e-01   7.7563732e-01
   9.6815626e-02   6.9609898e-01   6.9499070e-01   9.5814262e-01   1.0000000e+00   6.5499858e-01   5.2296608e-01   4.9324961e-02   3.4082120e-01   9.0110169e-02   1.6674500e-01   5.7126880e-03   6.8700762e-01   6.3959912e-01
   1.1301825e-01   9.2475440e-01   9.2734203e-01   8.0562945e-01   6.5499858e-01   1.0000000e+00   9.2846080e-01   8.1760048e-02   3.8298000e-01   1.6459248e-01   3.2981800e-01   6.2616044e-02   8.7409301e-01   8.7239640e-01
   1.3263802e-01   7.7381712e-01   7.7018519e-01   6.6128579e-01   5.2296608e-01   9.2846080e-01   1.0000000e+00   1.2070302e-01   3.7335242e-01   2.0007458e-01   4.4559233e-01   1.9475446e-01   8.2860090e-01   8.3370511e-01
   5.2653641e-02   6.5613750e-02   6.5705006e-02   6.1649435e-02   4.9324961e-02   8.1760048e-02   1.2070302e-01   1.0000000e+00   1.5753832e-01   6.2924246e-01   2.3664483e-01   1.9781412e-01   1.0280820e-01   9.8607343e-02
   3.3635913e-01   4.4965948e-01   4.6334909e-01   4.2381945e-01   3.4082120e-01   3.8298000e-01   3.7335242e-01   1.5753832e-01   1.0000000e+00   1.7093317e-01   3.5720761e-01   5.9185592e-02   5.1698721e-01   4.6871816e-01
   7.6998633e-02   1.5115744e-01   1.5079857e-01   1.2128840e-01   9.0110169e-02   1.6459248e-01   2.0007458e-01   6.2924246e-01   1.7093317e-01   1.0000000e+00   2.3525785e-01   4.0113301e-01   1.8374208e-01   1.7776358e-01
   1.8584651e-01   2.6880886e-01   2.6943526e-01   2.2777678e-01   1.6674500e-01   3.2981800e-01   4.4559233e-01   2.3664483e-01   3.5720761e-01   2.3525785e-01   1.0000000e+00   1.4855699e-01   5.0190321e-01   5.1965321e-01
   4.1168267e-02   1.3306612e-02   1.2188482e-02   1.0571833e-02   5.7126880e-03   6.2616044e-02   1.9475446e-01   1.9781412e-01   5.9185592e-02   4.0113301e-01   1.4855699e-01   1.0000000e+00   4.5989111e-02   4.1064827e-02
   2.3980216e-01   8.6586725e-01   8.6556161e-01   8.2123357e-01   6.8700762e-01   8.7409301e-01   8.2860090e-01   1.0280820e-01   5.1698721e-01   1.8374208e-01   5.0190321e-01   4.5989111e-02   1.0000000e+00   9.9218550e-01
   1.9345421e-01   8.3819301e-01   8.3909078e-01   7.7563732e-01   6.3959912e-01   8.7239640e-01   8.3370511e-01   9.8607343e-02   4.6871816e-01   1.7776358e-01   5.1965321e-01   4.1064827e-02   9.9218550e-01   1.0000000e+00
