   1.0000000e+00   9.5677373e-01   9.4544435e-01   9.0405919e-01   1.1559835e-01   8.8782692e-01   8.6242257e-01   9.6821732e-02   8.8556299e-01   3.3264498e-01   1.0282523e-03   1.1594290e-04   7.7986439e-01   7.1426392e-01
   9.5677373e-01   1.0000000e+00   9.9738706e-01   9.4816759e-01   1.3344116e-01   9.2222011e-01   9.1783799e-01   8.0215994e-02   7.4638320e-01   3.2884665e-01   8.7585031e-05   9.8291392e-05   8.0435581e-01   7.4279431e-01
   9.4544435e-01   9.9738706e-01   1.0000000e+00   9.3298148e-01   1.1617274e-01   9.0141458e-01   9.1073066e-01   7.1360645e-02   7.1669259e-01   3.1161129e-01   8.3606640e-05   6.8401220e-05   7.7795201e-01   7.1422137e-01
   9.0405919e-01   9.4816759e-01   9.3298148e-01   1.0000000e+00   3.0592768e-01   9.8983739e-01   9.0982921e-01   1.1809485e-01   7.0999671e-01   3.5167543e-01   2.0545443e-03   1.1933763e-04   8.9957937e-01   8.7476725e-01
   1.1559835e-01   1.3344116e-01   1.1617274e-01   3.0592768e-01   1.0000000e+00   3.2339130e-01   1.7684395e-01   1.2425810e-01   8.8516029e-02   7.4797128e-02   3.6965171e-03   6.7362150e-05   4.2640506e-01   5.3165706e-01
   8.8782692e-01   9.2222011e-01   9.0141458e-01   9.8983739e-01   3.2339130e-01   1.0000000e+00   8.9963584e-01   1.3910459e-01   7.1532439e-01   4.3015957e-01   4.0477185e-03   2.7598213e-04   8.9538639e-01   8.7649672e-01
   8.6242257e-01   9.1783799e-01   9.1073066e-01   9.0982921e-01   1.7684395e-01   8.9963584e-01   1.0000000e+00   2.4476637e-01   6.5081618e-01   4.3016396e-01   1.5443411e-04   2.0146148e-02   7.8109965e-01   7.3906819e-01
   9.6821732e-02   8.0215994e-02   7.1360645e-02   1.1809485e-01   1.2425810e-01   1.3910459e-01   2.4476637e-01   1.0000000e+00   1.1633314e-01   3.0124225e-01   5.0602655e-02   3.7957716e-01   1.4044980e-01   1.5567102e-01
   8.8556299e-01   7.4638320e-01   7.1669259e-01   7.0999671e-01   8.8516029e-02   7.1532439e-01   6.5081618e-01   1.1633314e-01   1.0000000e+00   3.0164300e-01   6.7245640e-03   3.4346938e-04   6.6225589e-01   6.0139853e-01
   3.3264498e-01   3.2884665e-01   3.1161129e-01   3.5167543e-01   7.4797128e-02   4.3015957e-01   4.3016396e-01   3.0124225e-01   3.0164300e-01   1.0000000e+00   5.3062664e-02   1.3344530e-02   2.9887760e-01   2.9293354e-01
   1.0282523e-03   8.7585024e-05   8.3606632e-05   2.0545443e-03   3.6965171e-03   4.0477185e-03   1.5443411e-04   5.0602655e-02   6.7245640e-03   5.3062664e-02   1.0000000e+00   4.1176616e-05   3.8090737e-04   1.0492948e-03
   1.1594290e-04   9.8291393e-05   6.8401215e-05   1.1933763e-04   6.7362142e-05   2.7598211e-04   2.0146148e-02   3.7957716e-01   3.4346938e-04   1.3344530e-02   4.1176614e-05   1.0000000e+00   5.2708683e-04   7.5373291e-04
   7.7986439e-01   8.0435581e-01   7.7795201e-01   8.9957937e-01   4.2640506e-01   8.9538639e-01   7.8109965e-01   1.4044980e-01   6.6225589e-01   2.9887760e-01   3.8090737e-04   5.2708684e-04   1.0000000e+00   9.8836925e-01
   7.1426392e-01   7.4279431e-01   7.1422137e-01   8.7476725e-01   5.3165706e-01   8.7649672e-01   7.3906819e-01   1.5567102e-01   6.0139853e-01   2.9293354e-01   1.0492948e-03   7.5373291e-04   9.8836925e-01   1.0000000e+00
