   1.0000000e+00   9.9419615e-01   9.8213876e-01   5.5319951e-04   2.1388597e-04   3.9367561e-03   6.5709537e-02   3.3085345e-01   5.7173982e-01   2.8604713e-01   7.1345528e-03   5.5958822e-01   5.6644401e-01   5.6237601e-01
   9.9419615e-01   1.0000000e+00   9.8456777e-01   4.3432831e-04   1.1637054e-04   5.8464211e-04   4.8656386e-02   3.1333450e-01   5.5894130e-01   2.6811707e-01   4.8910280e-03   5.4767853e-01   5.5772313e-01   5.5279916e-01
   9.8213876e-01   9.8456777e-01   1.0000000e+00   2.3634847e-04   9.9201524e-05   4.9802338e-04   4.8694606e-02   3.9496704e-01   6.2957040e-01   3.3414385e-01   6.0061470e-03   6.5747614e-01   6.6915503e-01   6.6362553e-01
   5.5319951e-04   4.3432831e-04   2.3634847e-04   1.0000000e+00   6.3713074e-01   3.2239954e-02   7.4976101e-02   8.9670174e-04   7.8696690e-02   5.2572944e-03   1.5409492e-04   5.1757961e-04   2.5382259e-04   3.0308528e-04
   2.1388597e-04   1.1637054e-04   9.9201529e-05   6.3713074e-01   1.0000000e+00   3.9554251e-03   1.5876150e-02   3.8607158e-04   2.1232871e-02   1.7254479e-03   6.8800416e-05   2.2730777e-04   1.4882190e-04   1.7220568e-04
   3.9367561e-03   5.8464210e-04   4.9802338e-04   3.2239954e-02   3.9554251e-03   1.0000000e+00   7.4967364e-01   1.5372803e-02   4.6298178e-02   2.5013869e-02   4.9735295e-02   2.8831703e-03   1.7741257e-03   2.3078256e-03
   6.5709537e-02   4.8656386e-02   4.8694606e-02   7.4976101e-02   1.5876150e-02   7.4967364e-01   1.0000000e+00   8.5161241e-02   1.9928759e-01   1.0017153e-01   1.4901953e-02   6.3510399e-02   5.7141955e-02   5.8704001e-02
   3.3085345e-01   3.1333450e-01   3.9496704e-01   8.9670175e-04   3.8607158e-04   1.5372803e-02   8.5161241e-02   1.0000000e+00   6.4147574e-01   9.7140691e-01   1.4484543e-01   8.2855080e-01   7.9088022e-01   8.1105548e-01
   5.7173982e-01   5.5894130e-01   6.2957040e-01   7.8696690e-02   2.1232871e-02   4.6298178e-02   1.9928759e-01   6.4147574e-01   1.0000000e+00   6.0388842e-01   3.2604846e-02   7.9600576e-01   7.9593051e-01   7.9888721e-01
   2.8604713e-01   2.6811707e-01   3.3414385e-01   5.2572944e-03   1.7254479e-03   2.5013869e-02   1.0017153e-01   9.7140691e-01   6.0388842e-01   1.0000000e+00   1.6038618e-01   7.2872386e-01   6.7732857e-01   6.9978683e-01
   7.1345528e-03   4.8910281e-03   6.0061470e-03   1.5409493e-04   6.8800423e-05   4.9735295e-02   1.4901953e-02   1.4484543e-01   3.2604846e-02   1.6038618e-01   1.0000000e+00   3.0816622e-02   2.3814470e-02   3.0798184e-02
   5.5958822e-01   5.4767853e-01   6.5747614e-01   5.1757961e-04   2.2730778e-04   2.8831703e-03   6.3510399e-02   8.2855080e-01   7.9600576e-01   7.2872386e-01   3.0816622e-02   1.0000000e+00   9.9085735e-01   9.9234562e-01
   5.6644401e-01   5.5772313e-01   6.6915503e-01   2.5382260e-04   1.4882190e-04   1.7741257e-03   5.7141955e-02   7.9088022e-01   7.9593051e-01   6.7732857e-01   2.3814470e-02   9.9085735e-01   1.0000000e+00   9.9897734e-01
   5.6237601e-01   5.5279916e-01   6.6362553e-01   3.0308527e-04   1.7220569e-04   2.3078256e-03   5.8704001e-02   8.1105548e-01   7.9888721e-01   6.9978683e-01   3.0798184e-02   9.9234562e-01   9.9897734e-01   1.0000000e+00
