   1.0000000e+00   9.9056144e-01   9.8586811e-01   4.7514179e-04   1.5146101e-04   1.3635781e-02   9.4192231e-02   5.0924655e-01   6.8705808e-01   4.1886908e-01   1.9400450e-02   7.7209980e-01   7.8038711e-01   7.7610795e-01
   9.9056144e-01   1.0000000e+00   9.9183438e-01   4.5316071e-04   1.6446527e-04   1.3804218e-03   5.7744398e-02   4.9135900e-01   6.7522854e-01   4.0034611e-01   1.5224576e-02   7.6379191e-01   7.7573414e-01   7.7024816e-01
   9.8586811e-01   9.9183438e-01   1.0000000e+00   1.2125033e-04   3.3584197e-05   1.1424919e-03   6.2598348e-02   5.4477500e-01   6.9821205e-01   4.4406934e-01   1.4642540e-02   8.2125173e-01   8.3376244e-01   8.2775588e-01
   4.7514179e-04   4.5316071e-04   1.2125033e-04   1.0000000e+00   8.2459210e-01   4.4050068e-02   1.0632567e-01   1.8073217e-04   8.9462727e-02   3.2314207e-03   2.7067320e-07   1.2661970e-04   4.2116492e-05   5.4744789e-05
   1.5146101e-04   1.6446527e-04   3.3584197e-05   8.2459210e-01   1.0000000e+00   1.4952118e-02   4.3903929e-02   1.6922615e-05   4.5515143e-02   1.1910534e-03   1.6307644e-05   2.1194468e-05   2.5096750e-06   4.1522499e-06
   1.3635781e-02   1.3804218e-03   1.1424919e-03   4.4050068e-02   1.4952118e-02   1.0000000e+00   7.3303417e-01   2.6578316e-02   7.5813484e-02   4.4357601e-02   6.8969150e-02   5.7557430e-03   3.8763146e-03   4.7799198e-03
   9.4192231e-02   5.7744398e-02   6.2598348e-02   1.0632567e-01   4.3903929e-02   7.3303417e-01   1.0000000e+00   1.2726610e-01   3.3124527e-01   1.4149769e-01   2.0318277e-02   1.1534872e-01   1.1232076e-01   1.1476487e-01
   5.0924655e-01   4.9135900e-01   5.4477500e-01   1.8073217e-04   1.6922615e-05   2.6578316e-02   1.2726610e-01   1.0000000e+00   6.6725056e-01   9.7262478e-01   1.5730881e-01   8.5024095e-01   8.1960227e-01   8.4046014e-01
   6.8705808e-01   6.7522854e-01   6.9821205e-01   8.9462727e-02   4.5515143e-02   7.5813484e-02   3.3124527e-01   6.6725056e-01   1.0000000e+00   6.2788329e-01   3.8774972e-02   7.8974864e-01   7.9023251e-01   7.9338707e-01
   4.1886908e-01   4.0034611e-01   4.4406934e-01   3.2314207e-03   1.1910534e-03   4.4357601e-02   1.4149769e-01   9.7262478e-01   6.2788329e-01   1.0000000e+00   1.7862328e-01   7.4929921e-01   7.0519710e-01   7.2888219e-01
   1.9400450e-02   1.5224576e-02   1.4642540e-02   2.7067319e-07   1.6307644e-05   6.8969150e-02   2.0318277e-02   1.5730881e-01   3.8774972e-02   1.7862328e-01   1.0000000e+00   3.6548532e-02   2.9117089e-02   3.6994975e-02
   7.7209980e-01   7.6379191e-01   8.2125173e-01   1.2661970e-04   2.1194468e-05   5.7557430e-03   1.1534872e-01   8.5024095e-01   7.8974864e-01   7.4929921e-01   3.6548532e-02   1.0000000e+00   9.9214074e-01   9.9355284e-01
   7.8038711e-01   7.7573414e-01   8.3376244e-01   4.2116492e-05   2.5096750e-06   3.8763146e-03   1.1232076e-01   8.1960227e-01   7.9023251e-01   7.0519710e-01   2.9117089e-02   9.9214074e-01   1.0000000e+00   9.9893484e-01
   7.7610795e-01   7.7024816e-01   8.2775588e-01   5.4744789e-05   4.1522500e-06   4.7799198e-03   1.1476487e-01   8.4046014e-01   7.9338707e-01   7.2888219e-01   3.6994975e-02   9.9355284e-01   9.9893484e-01   1.0000000e+00
