   1.0000000e+00   1.7395197e-01   3.9743920e-01   3.5995062e-01   2.3163334e-01   8.4464360e-01   7.1802924e-01   3.4954921e-01   7.5576091e-01   5.0241909e-01   3.0857156e-01   1.9355762e-01   3.4104375e-01   3.5781070e-01
   1.7395197e-01   1.0000000e+00   8.4653780e-01   6.9735326e-05   2.0427331e-05   2.4313929e-02   5.3459410e-02   7.3735184e-02   2.2407793e-03   6.1534230e-02   2.8344338e-02   8.5534507e-01   1.7730287e-01   1.8004073e-01
   3.9743920e-01   8.4653780e-01   1.0000000e+00   1.1912597e-01   8.0835910e-02   1.7917360e-01   3.2623776e-01   2.7043977e-01   1.0296446e-01   2.5844022e-01   7.3968275e-02   8.4611597e-01   2.9138107e-01   3.0233421e-01
   3.5995062e-01   6.9735326e-05   1.1912597e-01   1.0000000e+00   7.8067757e-01   5.1612983e-01   7.5965893e-01   1.0763249e-01   5.7053434e-01   3.8642319e-01   6.3076447e-02   1.0022817e-04   1.3116746e-01   1.4348562e-01
   2.3163334e-01   2.0427332e-05   8.0835910e-02   7.8067757e-01   1.0000000e+00   3.5651686e-01   5.1054963e-01   1.0169127e-01   3.8595294e-01   2.6828087e-01   4.9269593e-02   1.4944208e-05   9.4736818e-02   1.0682869e-01
   8.4464360e-01   2.4313929e-02   1.7917360e-01   5.1612983e-01   3.5651686e-01   1.0000000e+00   8.2057803e-01   3.1484865e-01   7.9013285e-01   5.1261150e-01   2.4830225e-01   3.1732447e-02   3.5578071e-01   3.7448913e-01
   7.1802924e-01   5.3459410e-02   3.2623776e-01   7.5965893e-01   5.1054963e-01   8.2057803e-01   1.0000000e+00   4.3111045e-01   6.9154909e-01   5.9884753e-01   1.6488287e-01   9.6749463e-02   3.3598115e-01   3.5699216e-01
   3.4954921e-01   7.3735184e-02   2.7043977e-01   1.0763249e-01   1.0169127e-01   3.1484865e-01   4.3111045e-01   1.0000000e+00   1.8982303e-01   4.9890592e-01   1.8906311e-01   2.9960582e-01   1.9535010e-01   2.1022019e-01
   7.5576091e-01   2.2407793e-03   1.0296446e-01   5.7053434e-01   3.8595294e-01   7.9013285e-01   6.9154909e-01   1.8982303e-01   1.0000000e+00   5.5225687e-01   4.6047402e-01   4.3673398e-03   1.8249576e-01   1.9686677e-01
   5.0241909e-01   6.1534230e-02   2.5844022e-01   3.8642319e-01   2.6828087e-01   5.1261150e-01   5.9884753e-01   4.9890592e-01   5.5225687e-01   1.0000000e+00   5.5128801e-01   1.1683075e-01   1.8932600e-01   2.0800538e-01
   3.0857156e-01   2.8344338e-02   7.3968275e-02   6.3076447e-02   4.9269593e-02   2.4830225e-01   1.6488287e-01   1.8906311e-01   4.6047402e-01   5.5128801e-01   1.0000000e+00   3.6301692e-02   9.9366017e-02   1.0891143e-01
   1.9355762e-01   8.5534507e-01   8.4611597e-01   1.0022817e-04   1.4944208e-05   3.1732447e-02   9.6749463e-02   2.9960582e-01   4.3673398e-03   1.1683075e-01   3.6301692e-02   1.0000000e+00   1.8274094e-01   1.8796822e-01
   3.4104375e-01   1.7730287e-01   2.9138107e-01   1.3116746e-01   9.4736818e-02   3.5578071e-01   3.3598115e-01   1.9535010e-01   1.8249576e-01   1.8932600e-01   9.9366017e-02   1.8274094e-01   1.0000000e+00   9.9910445e-01
   3.5781070e-01   1.8004073e-01   3.0233421e-01   1.4348562e-01   1.0682869e-01   3.7448913e-01   3.5699216e-01   2.1022019e-01   1.9686677e-01   2.0800538e-01   1.0891143e-01   1.8796822e-01   9.9910445e-01   1.0000000e+00
