   1.0000000e+00   9.4789739e-01   9.6237509e-01   9.8047165e-01   7.4387440e-01   9.7644455e-01   8.9840890e-01   9.8053385e-01   7.5743727e-01   6.3712029e-01   8.4101014e-01   2.0025439e-02   9.9457184e-01   9.9311523e-01
   9.4789739e-01   1.0000000e+00   9.9781377e-01   9.8644315e-01   5.7582370e-01   9.3069546e-01   8.4110754e-01   9.1537145e-01   5.7449332e-01   4.8357986e-01   6.8498934e-01   1.4150563e-02   9.3850000e-01   9.6283706e-01
   9.6237509e-01   9.9781377e-01   1.0000000e+00   9.9170532e-01   6.0508411e-01   9.3920981e-01   8.4484267e-01   9.2884591e-01   6.0206228e-01   4.9590261e-01   7.1483717e-01   1.2000290e-02   9.5496354e-01   9.7494169e-01
   9.8047165e-01   9.8644315e-01   9.9170532e-01   1.0000000e+00   6.4342001e-01   9.6750594e-01   8.8018139e-01   9.4750802e-01   6.7214815e-01   5.6068207e-01   7.3812164e-01   1.5162706e-02   9.7055891e-01   9.8729630e-01
   7.4387440e-01   5.7582370e-01   6.0508411e-01   6.4342001e-01   1.0000000e+00   7.3365901e-01   6.4697010e-01   7.4459307e-01   8.0046360e-01   6.5576474e-01   8.2584720e-01   3.2890096e-03   7.6225356e-01   7.0063668e-01
   9.7644455e-01   9.3069546e-01   9.3920981e-01   9.6750594e-01   7.3365901e-01   1.0000000e+00   9.4022398e-01   9.5589144e-01   7.6969479e-01   6.7223567e-01   7.6680117e-01   2.4934643e-02   9.6768019e-01   9.7011191e-01
   8.9840890e-01   8.4110754e-01   8.4484267e-01   8.8018139e-01   6.4697010e-01   9.4022398e-01   1.0000000e+00   9.2380157e-01   6.8904842e-01   6.9074944e-01   7.4514465e-01   1.0732700e-01   8.9073489e-01   8.9406853e-01
   9.8053385e-01   9.1537145e-01   9.2884591e-01   9.4750802e-01   7.4459307e-01   9.5589144e-01   9.2380157e-01   1.0000000e+00   7.2715467e-01   6.8508510e-01   8.7192719e-01   5.1909033e-02   9.8193446e-01   9.7553315e-01
   7.5743727e-01   5.7449332e-01   6.0206228e-01   6.7214815e-01   8.0046360e-01   7.6969479e-01   6.8904842e-01   7.2715467e-01   1.0000000e+00   8.1696760e-01   7.3157452e-01   9.9023562e-03   7.3318418e-01   6.9975048e-01
   6.3712029e-01   4.8357986e-01   4.9590261e-01   5.6068207e-01   6.5576474e-01   6.7223567e-01   6.9074944e-01   6.8508510e-01   8.1696760e-01   1.0000000e+00   6.3642784e-01   1.8488175e-01   6.1031438e-01   5.8569083e-01
   8.4101014e-01   6.8498934e-01   7.1483717e-01   7.3812164e-01   8.2584720e-01   7.6680117e-01   7.4514465e-01   8.7192719e-01   7.3157452e-01   6.3642784e-01   1.0000000e+00   4.0448036e-02   8.5249913e-01   8.0884214e-01
   2.0025439e-02   1.4150563e-02   1.2000290e-02   1.5162706e-02   3.2890096e-03   2.4934643e-02   1.0732700e-01   5.1909033e-02   9.9023562e-03   1.8488175e-01   4.0448036e-02   1.0000000e+00   1.4752913e-02   1.5758329e-02
   9.9457184e-01   9.3850000e-01   9.5496354e-01   9.7055891e-01   7.6225356e-01   9.6768019e-01   8.9073489e-01   9.8193446e-01   7.3318418e-01   6.1031438e-01   8.5249913e-01   1.4752913e-02   1.0000000e+00   9.9447079e-01
   9.9311523e-01   9.6283706e-01   9.7494169e-01   9.8729630e-01   7.0063668e-01   9.7011191e-01   8.9406853e-01   9.7553315e-01   6.9975048e-01   5.8569083e-01   8.0884214e-01   1.5758329e-02   9.9447079e-01   1.0000000e+00
